Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.866	3.211	12.698	21.350
2	2.951	2.908	25.614	27.550
3	2.456	2.604	35.358	33.740
4	2.153	2.427	41.792	37.300
5	1.964	2.144	45.996	43.620
6	1.820	2.213	49.704	42.030
7	1.733	1.999	51.670	45.600
8	1.662	2.020	53.394	47.070
9	1.598	1.808	54.940	51.280
10	1.556	1.773	55.840	52.040
11	1.522	1.825	56.864	51.130
12	1.485	1.755	57.668	52.410
13	1.450	1.807	58.386	52.490
14	1.432	1.935	59.176	49.800
15	1.402	1.823	59.838	51.130
16	1.378	1.814	60.522	52.960
17	1.356	1.903	61.096	51.360
18	1.338	1.648	61.496	55.310
19	1.325	1.673	61.810	54.380
20	1.308	1.768	62.314	54.290
21	1.285	1.655	62.990	55.420
22	1.271	1.586	63.080	56.950
23	1.256	1.764	63.406	55.030
24	1.258	2.042	63.756	50.590
25	1.250	1.720	63.962	55.360
26	1.230	2.175	64.300	49.900
27	1.231	1.544	64.278	57.250
28	1.218	1.748	64.756	53.700
29	1.200	1.699	65.166	55.220
30	1.205	1.793	65.136	53.770
31	1.194	1.614	65.102	56.630
32	0.741	0.922	78.156	72.610
33	0.581	0.902	82.474	73.650
34	0.522	0.894	84.020	74.280
35	0.470	0.893	85.684	74.730
36	0.433	0.920	86.636	74.280
37	0.396	0.929	87.590	74.830
38	0.362	0.948	88.832	74.740
39	0.335	0.983	89.594	73.760
40	0.310	1.005	90.370	74.380
41	0.288	1.015	90.962	74.040
42	0.266	1.052	91.714	73.960
43	0.247	1.087	92.310	73.940
44	0.235	1.099	92.708	74.000
45	0.222	1.164	93.122	72.860
46	0.213	1.146	93.302	73.620
47	0.202	1.180	93.728	72.920
48	0.198	1.182	93.746	73.040
49	0.191	1.166	94.008	72.650
50	0.181	1.221	94.532	71.730
51	0.181	1.205	94.446	73.260
52	0.101	1.034	97.410	76.030
53	0.070	1.042	98.472	76.180
54	0.062	1.041	98.756	76.000
55	0.055	1.049	98.978	76.270
56	0.050	1.056	99.076	76.230
57	0.046	1.064	99.210	76.170
58	0.044	1.068	99.270	76.220
59	0.040	1.069	99.356	76.260
60	0.038	1.079	99.382	76.350
