Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.005	3.629	8.638	13.400
2	3.388	3.219	17.834	21.310
3	2.921	2.660	26.264	31.710
4	2.449	2.318	35.540	38.730
5	2.102	2.329	43.002	40.770
6	1.896	2.036	47.772	44.850
7	1.750	1.899	51.184	47.980
8	1.637	1.911	54.072	49.260
9	1.552	1.951	56.186	48.650
10	1.491	1.739	57.922	52.730
11	1.422	1.689	59.194	53.260
12	1.375	1.742	60.708	52.450
13	1.330	2.001	61.620	48.110
14	1.293	1.655	62.720	54.800
15	1.251	1.622	63.890	57.090
16	1.231	1.789	64.280	52.700
17	1.201	1.573	64.884	57.450
18	1.182	1.630	65.482	56.290
19	1.148	1.656	66.568	56.030
20	1.132	1.542	66.964	57.900
21	1.110	1.593	67.644	56.680
22	1.095	1.650	68.010	55.990
23	1.078	1.574	68.164	57.540
24	1.063	1.731	68.618	55.340
25	1.059	1.525	68.766	58.630
26	1.049	1.664	69.354	55.980
27	1.026	1.522	69.768	59.640
28	1.020	1.488	69.964	60.260
29	1.012	1.492	70.136	59.850
30	1.004	1.431	70.524	61.730
31	0.998	1.550	70.506	58.390
32	0.576	0.842	83.274	75.610
33	0.430	0.817	87.388	76.300
34	0.362	0.819	89.488	76.260
35	0.317	0.818	90.884	76.310
36	0.273	0.829	92.380	76.270
37	0.238	0.850	93.478	76.340
38	0.208	0.850	94.300	76.330
39	0.183	0.864	95.208	76.510
40	0.157	0.866	96.010	76.540
41	0.138	0.898	96.632	76.310
42	0.123	0.907	97.080	76.100
43	0.111	0.902	97.352	76.540
44	0.098	0.915	97.804	76.080
45	0.090	0.952	98.048	75.870
46	0.087	0.933	98.104	76.450
47	0.076	0.943	98.362	75.700
48	0.072	0.968	98.534	75.840
49	0.070	0.972	98.538	76.130
50	0.068	0.986	98.610	75.840
51	0.072	0.968	98.418	75.570
52	0.046	0.904	99.288	77.410
53	0.033	0.902	99.638	77.790
54	0.029	0.904	99.682	77.530
55	0.027	0.904	99.754	77.680
56	0.026	0.902	99.752	77.640
57	0.024	0.904	99.806	77.820
58	0.023	0.906	99.800	77.690
59	0.022	0.912	99.794	77.490
60	0.021	0.907	99.872	77.660
