Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.895	3.545	10.040	15.400
2	3.266	3.120	19.666	23.670
3	2.704	2.512	30.296	35.270
4	2.225	2.234	40.164	40.510
5	1.934	2.277	46.800	41.620
6	1.756	1.885	51.168	49.010
7	1.623	1.780	54.354	51.130
8	1.520	1.886	56.868	49.910
9	1.440	1.708	58.996	53.370
10	1.378	1.703	60.378	53.380
11	1.323	1.638	62.042	54.980
12	1.272	1.721	63.392	54.180
13	1.238	1.716	64.306	54.370
14	1.203	1.584	64.854	56.960
15	1.179	1.574	65.668	57.190
16	1.159	1.464	66.078	59.520
17	1.145	1.532	66.354	58.090
18	1.128	1.851	67.066	53.130
19	1.101	1.729	67.950	55.220
20	1.094	1.527	67.978	58.140
21	1.070	1.674	68.682	56.120
22	1.063	1.677	68.628	56.490
23	1.044	1.620	69.292	56.750
24	1.032	1.602	69.700	57.530
25	1.030	1.603	69.748	57.820
26	1.027	1.609	69.842	57.060
27	0.997	1.641	70.708	58.430
28	0.997	1.451	70.644	60.780
29	0.987	1.544	70.814	59.080
30	0.983	1.446	70.950	61.380
31	0.977	1.599	70.884	58.730
32	0.561	0.816	83.668	76.560
33	0.411	0.799	87.940	76.790
34	0.344	0.788	90.032	77.430
35	0.299	0.806	91.318	77.400
36	0.259	0.806	92.682	77.760
37	0.226	0.826	93.746	77.200
38	0.201	0.821	94.482	77.590
39	0.171	0.832	95.440	77.430
40	0.150	0.849	96.216	77.550
41	0.133	0.872	96.704	77.230
42	0.118	0.876	97.148	77.020
43	0.106	0.877	97.586	77.470
44	0.094	0.905	97.886	77.050
45	0.085	0.905	98.090	77.530
46	0.080	0.917	98.280	76.750
47	0.072	0.932	98.508	77.160
48	0.074	0.928	98.354	76.600
49	0.072	0.928	98.418	77.480
50	0.069	0.931	98.524	77.120
51	0.066	0.941	98.622	76.860
52	0.042	0.869	99.340	78.560
53	0.031	0.864	99.614	78.740
54	0.028	0.864	99.676	78.850
55	0.026	0.862	99.708	78.930
56	0.024	0.863	99.788	79.010
57	0.023	0.867	99.804	78.980
58	0.021	0.867	99.806	78.900
59	0.021	0.871	99.802	78.950
60	0.020	0.868	99.834	78.810
