Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.711	4.353	1.814	3.250
2	4.161	3.969	5.024	6.760
3	3.873	3.680	8.806	12.780
4	3.560	3.371	13.846	17.610
5	3.224	3.120	20.332	22.390
6	2.948	2.865	25.394	27.660
7	2.689	2.715	30.884	30.600
8	2.486	2.690	34.994	33.890
9	2.304	2.586	38.524	36.860
10	2.148	2.420	42.294	38.620
11	2.019	2.053	45.320	44.590
12	1.903	2.452	47.838	37.390
13	1.802	1.998	50.184	46.950
14	1.716	1.986	52.076	47.150
15	1.642	1.971	53.658	47.550
16	1.591	1.999	54.898	46.900
17	1.547	1.854	56.074	50.310
18	1.508	1.742	57.156	52.940
19	1.458	1.824	58.572	50.550
20	1.446	1.768	58.740	52.660
21	1.409	1.861	59.798	49.870
22	1.382	1.705	60.404	53.940
23	1.362	1.675	60.850	54.130
24	1.339	1.719	61.758	53.990
25	1.322	1.718	61.776	53.900
26	1.299	1.779	62.470	52.670
27	1.288	2.071	62.868	48.440
28	1.271	1.655	63.076	54.730
29	1.248	1.745	64.054	53.970
30	1.247	1.699	63.836	54.510
31	1.243	1.686	64.118	55.720
32	0.772	0.968	77.278	71.970
33	0.620	0.947	81.452	72.900
34	0.554	0.925	83.302	73.840
35	0.505	0.947	84.726	73.310
36	0.462	0.947	85.958	73.200
37	0.422	0.949	87.114	74.020
38	0.390	0.950	88.096	74.270
39	0.363	0.987	88.768	73.570
40	0.328	1.005	89.920	72.880
41	0.312	1.040	90.322	73.080
42	0.284	1.048	91.308	73.270
43	0.268	1.060	91.832	73.470
44	0.250	1.080	92.312	72.840
45	0.236	1.110	92.800	72.640
46	0.228	1.142	93.066	71.790
47	0.220	1.136	93.346	72.530
48	0.212	1.143	93.546	72.330
49	0.205	1.111	93.750	73.000
50	0.198	1.202	93.872	71.580
51	0.200	1.176	93.788	72.270
52	0.109	1.022	97.264	75.140
53	0.078	1.015	98.256	75.460
54	0.068	1.017	98.546	75.570
55	0.059	1.018	98.892	75.480
56	0.054	1.021	98.968	75.600
57	0.052	1.024	99.030	75.560
58	0.048	1.026	99.134	75.770
59	0.045	1.031	99.268	75.620
60	0.043	1.027	99.318	75.610
