Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.249	1.723	22.726	33.680
2	1.624	1.498	38.102	43.380
3	1.372	1.431	49.386	49.450
4	1.133	1.167	59.280	60.580
5	0.963	1.051	65.508	63.280
6	0.865	0.975	69.360	66.630
7	0.783	0.969	72.138	66.790
8	0.726	1.288	74.340	61.410
9	0.664	0.937	76.588	68.550
10	0.628	1.123	78.110	64.270
11	0.600	0.813	79.072	72.740
12	0.572	0.910	79.986	72.200
13	0.553	0.794	80.758	73.260
14	0.536	0.783	81.244	74.320
15	0.512	0.747	82.318	74.990
16	0.495	0.665	82.634	77.420
17	0.474	0.838	83.584	73.990
18	0.468	0.640	83.888	78.600
19	0.455	0.686	84.340	76.500
20	0.440	0.566	84.932	81.130
21	0.429	0.640	85.174	78.480
22	0.423	0.562	85.488	80.760
23	0.412	0.843	85.766	74.440
24	0.408	0.574	86.080	80.830
25	0.402	0.687	86.116	78.040
26	0.400	0.495	86.296	83.370
27	0.386	0.653	86.780	78.390
28	0.386	0.672	86.736	78.790
29	0.384	0.794	86.714	74.540
30	0.378	0.539	87.002	81.690
31	0.380	0.584	86.878	79.680
32	0.212	0.227	92.832	92.160
33	0.159	0.210	94.860	92.830
34	0.141	0.205	95.334	92.890
35	0.126	0.206	95.858	93.020
36	0.114	0.205	96.302	93.060
37	0.105	0.199	96.642	93.490
38	0.096	0.207	96.964	92.950
39	0.089	0.199	97.078	93.310
40	0.084	0.205	97.368	93.190
41	0.074	0.208	97.692	93.290
42	0.070	0.205	97.878	93.460
43	0.067	0.215	97.960	93.090
44	0.061	0.258	98.166	92.440
45	0.056	0.236	98.312	92.820
46	0.056	0.240	98.368	92.950
47	0.037	0.195	99.136	93.890
48	0.030	0.195	99.428	94.000
49	0.027	0.191	99.480	94.010
50	0.026	0.196	99.534	93.780
51	0.025	0.194	99.572	94.000
52	0.024	0.197	99.552	93.930
53	0.023	0.196	99.644	93.850
54	0.022	0.196	99.652	94.000
55	0.021	0.197	99.710	93.980
56	0.020	0.197	99.698	93.960
57	0.020	0.199	99.702	93.940
58	0.020	0.198	99.726	93.960
59	0.019	0.198	99.738	93.880
60	0.019	0.201	99.718	93.920
