Epoch	Train loss	Test loss	Train Acc	Test Acc
1	0.081	0.035	4.134	8.250
2	0.009	0.240	11.162	14.800
3	-0.007	0.231	17.810	21.420
4	-0.021	0.394	24.748	25.130
5	-0.032	1.371	30.848	24.880
6	-0.066	0.286	36.358	35.910
7	-0.078	0.576	40.374	35.680
8	-0.082	0.641	43.066	36.840
9	-0.089	0.424	45.254	39.120
10	-0.088	0.570	47.178	42.420
11	-0.094	0.349	48.804	42.970
12	-0.096	0.582	50.292	40.970
13	-0.096	0.437	51.118	44.300
14	-0.095	0.549	51.720	45.350
15	-0.096	0.482	53.034	42.550
16	-0.099	0.417	53.564	49.810
17	-0.099	0.606	54.020	40.810
18	-0.097	0.377	54.646	48.180
19	-0.099	0.436	55.614	45.680
20	-0.101	0.477	55.632	45.190
21	-0.099	0.311	55.830	49.960
22	-0.103	0.374	56.560	47.300
23	-0.101	0.540	56.696	46.670
24	-0.107	0.279	57.290	51.190
25	-0.102	0.410	57.226	50.220
26	-0.100	0.466	57.918	51.440
27	-0.105	0.333	57.942	51.080
28	-0.106	0.504	58.098	49.850
29	-0.102	0.345	58.532	50.940
30	-0.104	0.269	58.854	52.360
31	-0.107	0.352	59.088	53.850
32	-0.236	0.111	70.522	66.960
33	-0.198	0.158	73.740	68.120
34	-0.179	0.183	75.226	68.640
35	-0.181	0.200	76.350	68.830
36	-0.174	0.242	77.052	68.640
37	-0.171	0.214	77.856	69.640
38	-0.174	0.273	78.562	68.760
39	-0.173	0.322	79.252	68.730
40	-0.171	0.281	79.504	69.110
41	-0.168	0.304	80.036	70.130
42	-0.177	0.339	80.746	69.820
43	-0.171	0.342	80.900	69.140
44	-0.171	0.339	81.164	69.060
45	-0.174	0.359	81.660	69.300
46	-0.169	0.364	81.834	69.190
47	-0.227	0.327	85.574	71.530
48	-0.225	0.333	86.738	71.700
49	-0.226	0.341	87.218	71.860
50	-0.224	0.353	87.636	71.940
51	-0.222	0.359	87.804	71.920
52	-0.221	0.356	88.068	71.990
53	-0.219	0.371	88.202	72.110
54	-0.217	0.372	88.248	72.060
55	-0.219	0.384	88.488	72.240
56	-0.217	0.390	88.702	71.950
57	-0.218	0.396	88.854	72.050
58	-0.215	0.393	89.074	72.110
59	-0.219	0.399	89.314	71.920
60	-0.218	0.409	89.260	72.010
