Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.866	3.495	10.694	16.630
2	3.145	2.895	21.762	27.250
3	2.544	2.367	32.986	37.540
4	2.147	2.244	42.004	41.210
5	1.895	2.139	47.532	44.870
6	1.741	1.919	51.626	48.090
7	1.614	1.783	54.322	51.370
8	1.520	1.796	56.726	51.800
9	1.439	1.734	59.056	52.100
10	1.383	1.807	60.382	52.070
11	1.325	1.906	61.894	50.110
12	1.274	1.653	63.318	55.090
13	1.245	1.838	63.968	50.990
14	1.214	1.628	64.658	55.470
15	1.185	1.716	65.380	54.020
16	1.175	1.456	65.712	59.860
17	1.157	1.722	66.240	54.300
18	1.139	1.701	66.768	54.380
19	1.114	1.681	67.386	56.330
20	1.103	1.504	67.656	59.520
21	1.079	1.619	68.394	56.970
22	1.073	1.778	68.470	54.150
23	1.056	1.486	68.906	59.120
24	1.045	1.585	69.440	58.010
25	1.033	1.720	69.420	55.200
26	1.030	1.648	69.724	56.980
27	1.014	1.467	70.120	60.780
28	1.008	1.667	70.268	56.590
29	0.992	1.643	70.582	57.060
30	0.987	1.464	70.762	59.910
31	0.986	1.458	70.818	60.870
32	0.565	0.817	83.482	76.120
33	0.416	0.805	87.842	76.530
34	0.355	0.805	89.690	76.740
35	0.306	0.812	91.080	76.590
36	0.266	0.817	92.486	76.960
37	0.231	0.837	93.544	76.820
38	0.205	0.851	94.330	76.880
39	0.177	0.865	95.242	77.070
40	0.155	0.879	95.974	77.250
41	0.138	0.902	96.498	76.730
42	0.121	0.920	97.076	76.110
43	0.111	0.901	97.346	76.680
44	0.098	0.939	97.762	76.520
45	0.091	0.942	97.926	76.100
46	0.083	0.971	98.232	76.320
47	0.080	0.960	98.168	76.750
48	0.072	0.965	98.428	76.600
49	0.072	0.968	98.454	76.410
50	0.068	0.967	98.516	75.950
51	0.068	1.009	98.526	75.960
52	0.045	0.914	99.240	77.530
53	0.032	0.908	99.612	77.510
54	0.028	0.909	99.712	77.830
55	0.026	0.911	99.760	77.710
56	0.024	0.914	99.802	77.570
57	0.023	0.904	99.792	77.820
58	0.021	0.911	99.824	77.760
59	0.020	0.916	99.828	77.810
60	0.020	0.910	99.822	77.720
