Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.904	1.521	33.418	43.570
2	1.401	1.350	48.976	50.790
3	1.187	1.138	57.248	58.650
4	1.020	1.114	63.828	61.910
5	0.908	1.004	67.960	65.630
6	0.806	0.963	71.510	67.850
7	0.743	0.805	73.882	72.460
8	0.676	0.724	76.364	74.760
9	0.624	0.683	78.222	76.240
10	0.588	0.690	79.344	76.030
11	0.548	0.628	80.940	78.390
12	0.513	0.661	82.282	77.190
13	0.493	0.617	82.906	79.080
14	0.460	0.562	84.124	80.970
15	0.448	0.601	84.578	80.480
16	0.428	0.810	85.328	74.200
17	0.413	0.583	85.782	80.900
18	0.412	0.449	85.756	84.890
19	0.392	0.476	86.632	83.910
20	0.388	0.538	86.652	81.570
21	0.375	0.690	87.146	78.220
22	0.373	0.544	87.174	82.000
23	0.368	0.518	87.296	82.880
24	0.365	0.503	87.356	83.420
25	0.358	0.494	87.712	83.310
26	0.353	0.477	87.834	84.050
27	0.356	0.577	87.686	81.150
28	0.344	0.527	88.104	82.540
29	0.336	0.642	88.508	79.180
30	0.337	0.573	88.372	80.670
31	0.334	0.548	88.606	82.610
32	0.184	0.212	93.872	92.690
33	0.136	0.208	95.496	93.030
34	0.117	0.206	96.150	93.240
35	0.101	0.197	96.644	93.590
36	0.089	0.204	97.038	93.490
37	0.083	0.203	97.328	93.510
38	0.072	0.201	97.614	93.780
39	0.066	0.217	97.820	93.490
40	0.056	0.217	98.264	93.350
41	0.053	0.224	98.246	93.370
42	0.051	0.224	98.354	93.290
43	0.048	0.220	98.450	93.660
44	0.047	0.227	98.454	93.400
45	0.046	0.233	98.418	93.200
46	0.042	0.233	98.690	93.250
47	0.038	0.232	98.820	93.400
48	0.042	0.222	98.566	93.660
49	0.039	0.241	98.722	93.200
50	0.042	0.252	98.548	92.960
51	0.042	0.252	98.552	92.760
52	0.024	0.210	99.322	93.970
53	0.017	0.203	99.548	94.270
54	0.015	0.204	99.680	94.380
55	0.012	0.204	99.714	94.540
56	0.012	0.205	99.728	94.410
57	0.010	0.207	99.784	94.510
58	0.010	0.207	99.790	94.530
59	0.009	0.207	99.836	94.420
60	0.009	0.209	99.836	94.430
