Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.678	1.648	40.232	45.110
2	1.164	1.353	57.900	54.610
3	0.937	1.095	66.436	62.330
4	0.805	0.888	71.522	68.990
5	0.712	0.916	74.936	68.880
6	0.616	0.674	78.550	77.220
7	0.546	0.586	81.160	79.490
8	0.500	0.633	82.624	79.000
9	0.472	0.545	83.742	81.460
10	0.449	0.586	84.604	79.920
11	0.428	0.723	85.414	76.520
12	0.409	0.559	85.994	80.880
13	0.400	0.446	86.206	84.960
14	0.387	0.600	86.606	79.700
15	0.389	0.534	86.526	82.180
16	0.380	0.679	86.910	78.090
17	0.374	0.601	87.086	80.710
18	0.373	0.523	87.146	83.050
19	0.360	0.523	87.604	83.450
20	0.356	0.471	87.734	84.210
21	0.351	0.691	87.784	78.600
22	0.350	0.522	88.088	82.980
23	0.344	0.527	88.292	82.600
24	0.345	0.467	88.190	84.280
25	0.339	0.435	88.326	85.550
26	0.333	0.596	88.484	81.020
27	0.337	0.511	88.400	82.980
28	0.327	0.592	88.794	80.610
29	0.326	0.586	88.642	81.030
30	0.326	0.498	88.792	83.100
31	0.314	0.599	89.184	81.000
32	0.172	0.197	94.166	93.270
33	0.121	0.196	95.892	93.310
34	0.100	0.189	96.694	93.650
35	0.087	0.188	97.140	93.840
36	0.076	0.195	97.556	93.830
37	0.067	0.198	97.748	93.740
38	0.059	0.208	98.004	93.640
39	0.053	0.209	98.304	93.920
40	0.046	0.220	98.542	93.430
41	0.045	0.233	98.540	93.190
42	0.041	0.239	98.688	92.920
43	0.041	0.220	98.622	93.660
44	0.037	0.230	98.842	93.370
45	0.036	0.228	98.852	93.540
46	0.035	0.222	98.920	93.800
47	0.035	0.226	98.878	93.430
48	0.035	0.225	98.842	93.520
49	0.036	0.227	98.838	93.290
50	0.035	0.249	98.886	93.020
51	0.037	0.247	98.804	93.140
52	0.021	0.209	99.408	94.220
53	0.014	0.206	99.672	94.330
54	0.011	0.208	99.762	94.270
55	0.010	0.207	99.798	94.380
56	0.009	0.210	99.802	94.430
57	0.008	0.210	99.852	94.350
58	0.008	0.209	99.850	94.480
59	0.008	0.207	99.846	94.520
60	0.007	0.211	99.884	94.530
