Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.650	1.453	41.146	50.830
2	1.100	1.179	60.480	60.870
3	0.855	0.805	69.932	71.580
4	0.717	1.027	75.110	67.190
5	0.645	0.695	77.942	77.140
6	0.600	0.821	79.174	72.330
7	0.575	0.637	80.182	78.260
8	0.555	0.743	80.834	76.390
9	0.543	0.792	81.478	74.480
10	0.530	0.795	81.830	74.230
11	0.521	0.706	81.954	76.550
12	0.517	0.829	82.340	72.960
13	0.503	0.686	82.782	77.760
14	0.494	0.717	82.910	76.360
15	0.493	0.798	83.312	75.600
16	0.482	0.626	83.512	79.630
17	0.482	1.102	83.528	68.300
18	0.472	0.815	83.688	75.160
19	0.471	0.592	83.796	81.150
20	0.468	0.602	83.870	79.790
21	0.453	0.602	84.426	80.760
22	0.446	0.798	84.686	74.660
23	0.453	0.663	84.258	79.230
24	0.447	0.625	84.606	79.950
25	0.443	0.579	84.762	79.760
26	0.446	0.563	84.618	80.780
27	0.428	0.542	85.306	82.060
28	0.435	0.538	84.988	82.710
29	0.433	0.714	85.158	78.130
30	0.423	0.555	85.470	81.550
31	0.428	0.571	85.414	81.370
32	0.257	0.273	91.270	91.170
33	0.201	0.256	93.154	91.660
34	0.180	0.246	93.798	91.680
35	0.164	0.255	94.398	91.710
36	0.155	0.246	94.658	91.820
37	0.147	0.251	94.804	91.760
38	0.135	0.249	95.290	92.250
39	0.127	0.262	95.654	91.750
40	0.124	0.267	95.600	91.660
41	0.116	0.280	95.926	91.530
42	0.113	0.259	96.088	92.060
43	0.107	0.288	96.264	91.410
44	0.106	0.263	96.330	92.250
45	0.098	0.281	96.698	91.960
46	0.099	0.274	96.618	91.730
47	0.068	0.231	97.794	93.030
48	0.055	0.235	98.298	92.920
49	0.053	0.234	98.312	93.030
50	0.047	0.238	98.550	93.070
51	0.047	0.237	98.488	93.040
52	0.044	0.242	98.634	93.070
53	0.041	0.244	98.796	93.080
54	0.040	0.249	98.804	93.000
55	0.038	0.251	98.860	92.950
56	0.036	0.249	98.924	93.180
57	0.035	0.254	98.984	93.120
58	0.035	0.254	98.972	93.080
59	0.034	0.258	99.004	93.070
60	0.031	0.256	99.090	93.270
