Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.659	1.346	40.806	52.120
2	1.082	1.047	61.226	62.340
3	0.863	1.039	69.370	66.570
4	0.730	0.964	74.700	67.000
5	0.662	0.660	76.992	77.030
6	0.600	0.664	79.032	77.270
7	0.576	0.773	80.134	74.290
8	0.557	0.842	80.826	73.600
9	0.547	0.810	81.222	73.530
10	0.535	0.972	81.582	68.770
11	0.516	0.685	82.278	76.840
12	0.513	0.666	82.360	77.290
13	0.503	0.824	82.674	73.690
14	0.498	0.642	82.732	78.560
15	0.490	0.809	83.170	75.350
16	0.479	0.728	83.654	76.860
17	0.478	0.906	83.640	72.390
18	0.472	0.578	84.016	81.030
19	0.462	0.629	84.320	79.750
20	0.456	0.871	84.212	73.290
21	0.453	0.719	84.492	78.020
22	0.451	1.342	84.494	67.940
23	0.444	0.674	84.720	77.140
24	0.442	0.938	84.682	73.460
25	0.441	0.475	84.746	83.790
26	0.436	0.605	84.982	79.880
27	0.431	0.583	85.060	80.210
28	0.429	0.657	85.186	78.540
29	0.430	0.825	85.258	74.310
30	0.429	0.496	85.364	82.790
31	0.425	0.548	85.308	82.360
32	0.252	0.273	91.416	90.470
33	0.200	0.257	93.182	91.250
34	0.178	0.247	93.842	91.520
35	0.163	0.250	94.498	91.710
36	0.155	0.247	94.618	91.800
37	0.143	0.240	95.048	92.030
38	0.135	0.247	95.380	92.070
39	0.130	0.244	95.518	92.050
40	0.118	0.232	95.944	92.440
41	0.113	0.254	96.160	91.930
42	0.114	0.246	96.052	91.620
43	0.105	0.260	96.370	91.840
44	0.105	0.269	96.324	91.560
45	0.099	0.259	96.544	91.870
46	0.095	0.273	96.748	91.960
47	0.068	0.230	97.816	93.110
48	0.057	0.223	98.260	93.560
49	0.051	0.223	98.470	93.490
50	0.048	0.223	98.564	93.500
51	0.045	0.225	98.660	93.510
52	0.043	0.226	98.672	93.580
53	0.042	0.226	98.708	93.480
54	0.039	0.231	98.856	93.480
55	0.038	0.229	98.876	93.560
56	0.038	0.231	98.858	93.490
57	0.035	0.234	98.982	93.600
58	0.036	0.237	98.922	93.510
59	0.032	0.241	99.056	93.550
60	0.033	0.240	99.056	93.610
