Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.545	1.417	44.038	52.200
2	1.017	1.005	63.876	65.490
3	0.794	0.893	71.760	70.530
4	0.658	0.725	77.038	75.460
5	0.574	0.912	80.200	70.120
6	0.519	0.684	81.900	76.620
7	0.478	0.691	83.556	77.220
8	0.464	0.527	83.816	81.700
9	0.439	0.625	84.772	79.070
10	0.418	0.749	85.676	75.760
11	0.408	0.568	85.916	81.060
12	0.387	0.680	86.774	78.420
13	0.388	0.492	86.570	83.670
14	0.375	0.617	87.138	79.160
15	0.376	0.543	87.012	81.820
16	0.375	0.509	87.174	83.470
17	0.366	0.512	87.298	82.420
18	0.358	0.573	87.566	81.170
19	0.356	0.465	87.746	84.690
20	0.350	0.535	88.082	82.420
21	0.351	0.494	87.870	83.840
22	0.345	0.463	88.102	84.840
23	0.343	0.470	88.318	83.370
24	0.336	0.556	88.448	81.470
25	0.328	0.511	88.726	83.260
26	0.333	0.578	88.480	81.400
27	0.330	0.462	88.584	84.600
28	0.321	0.436	89.098	85.480
29	0.320	0.458	89.018	85.020
30	0.319	0.520	89.046	82.660
31	0.321	0.452	88.992	85.140
32	0.170	0.205	94.370	92.840
33	0.120	0.189	96.026	93.400
34	0.102	0.191	96.608	93.630
35	0.089	0.190	97.076	93.680
36	0.079	0.198	97.420	93.670
37	0.070	0.197	97.786	93.790
38	0.063	0.202	97.974	93.730
39	0.056	0.209	98.206	93.680
40	0.050	0.198	98.328	94.030
41	0.044	0.220	98.550	93.600
42	0.040	0.219	98.764	93.720
43	0.039	0.236	98.786	93.400
44	0.036	0.228	98.900	93.650
45	0.036	0.239	98.822	93.430
46	0.034	0.238	98.996	93.580
47	0.034	0.263	98.936	92.980
48	0.033	0.256	98.958	93.490
49	0.031	0.247	99.074	93.600
50	0.032	0.252	98.980	93.180
51	0.032	0.251	99.030	93.180
52	0.019	0.211	99.484	94.200
53	0.013	0.212	99.728	94.270
54	0.011	0.210	99.752	94.330
55	0.010	0.215	99.810	94.500
56	0.009	0.216	99.836	94.440
57	0.009	0.216	99.818	94.550
58	0.008	0.215	99.846	94.420
59	0.008	0.220	99.852	94.430
60	0.007	0.218	99.876	94.420
