Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.520	1.968	44.864	46.010
2	1.012	0.997	63.664	66.220
3	0.804	0.965	71.430	66.990
4	0.662	0.834	76.878	72.560
5	0.574	0.746	80.054	75.220
6	0.519	0.633	82.066	78.330
7	0.480	0.695	83.326	75.860
8	0.456	0.674	84.248	77.760
9	0.431	0.725	85.186	76.920
10	0.420	0.677	85.524	77.410
11	0.403	0.533	86.130	81.920
12	0.387	0.595	86.744	80.880
13	0.387	0.539	86.774	81.690
14	0.375	0.570	87.240	80.960
15	0.372	0.612	87.330	80.640
16	0.370	0.655	87.156	79.410
17	0.361	0.429	87.520	85.410
18	0.356	0.625	87.572	80.300
19	0.354	0.519	87.816	81.990
20	0.349	0.410	88.164	85.710
21	0.342	0.421	88.340	86.050
22	0.341	0.483	88.254	84.300
23	0.337	0.501	88.316	83.350
24	0.333	0.619	88.558	80.020
25	0.326	0.474	88.868	84.780
26	0.331	0.464	88.576	84.880
27	0.324	0.538	88.712	82.860
28	0.319	0.525	89.046	82.330
29	0.323	0.442	88.874	85.280
30	0.316	0.419	89.090	85.870
31	0.314	0.471	89.138	85.060
32	0.168	0.204	94.388	92.960
33	0.117	0.186	96.136	93.500
34	0.099	0.190	96.704	93.530
35	0.085	0.188	97.186	93.800
36	0.075	0.193	97.458	93.690
37	0.066	0.199	97.854	93.590
38	0.058	0.208	98.140	93.740
39	0.054	0.206	98.232	93.840
40	0.048	0.199	98.458	94.110
41	0.042	0.213	98.650	93.580
42	0.040	0.217	98.704	93.890
43	0.040	0.238	98.632	93.310
44	0.038	0.224	98.780	93.610
45	0.036	0.258	98.798	93.370
46	0.034	0.249	98.946	93.110
47	0.035	0.235	98.882	93.560
48	0.030	0.257	99.102	93.320
49	0.034	0.229	98.890	93.470
50	0.033	0.226	98.960	93.500
51	0.031	0.240	99.036	93.310
52	0.021	0.209	99.402	94.290
53	0.013	0.209	99.714	94.440
54	0.011	0.211	99.758	94.430
55	0.009	0.211	99.794	94.530
56	0.009	0.210	99.832	94.560
57	0.009	0.211	99.830	94.680
58	0.008	0.212	99.846	94.560
59	0.007	0.218	99.864	94.540
60	0.007	0.215	99.880	94.510
