Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.599	1.413	42.070	50.820
2	1.034	1.082	62.976	62.670
3	0.828	0.943	70.706	68.290
4	0.684	0.793	76.134	73.520
5	0.588	0.766	79.724	74.070
6	0.526	0.709	81.658	76.190
7	0.487	0.570	83.170	80.670
8	0.461	0.578	84.230	80.020
9	0.436	0.800	85.010	75.520
10	0.426	0.764	85.376	75.780
11	0.407	0.507	86.098	83.040
12	0.400	0.771	86.256	74.920
13	0.392	0.591	86.442	79.630
14	0.379	0.457	86.970	84.500
15	0.380	0.638	86.814	79.200
16	0.375	0.453	87.200	84.830
17	0.366	0.473	87.530	83.940
18	0.363	0.573	87.582	81.710
19	0.358	0.450	87.644	85.150
20	0.350	0.435	87.872	85.780
21	0.346	0.427	88.018	85.570
22	0.347	0.713	88.082	77.410
23	0.344	0.510	88.176	82.190
24	0.338	0.562	88.310	81.680
25	0.334	0.505	88.574	83.150
26	0.335	0.452	88.504	84.830
27	0.335	0.458	88.358	85.340
28	0.322	0.440	89.112	85.080
29	0.326	0.530	88.808	83.290
30	0.327	0.425	88.630	85.740
31	0.321	0.464	88.946	84.740
32	0.171	0.202	94.362	92.680
33	0.122	0.191	95.900	93.170
34	0.104	0.189	96.550	93.520
35	0.091	0.188	96.974	93.450
36	0.080	0.202	97.300	93.210
37	0.071	0.195	97.778	93.450
38	0.065	0.208	97.800	93.130
39	0.059	0.207	98.062	93.540
40	0.053	0.212	98.302	93.620
41	0.048	0.216	98.432	93.340
42	0.046	0.218	98.514	93.640
43	0.044	0.231	98.548	93.240
44	0.042	0.221	98.626	93.810
45	0.039	0.231	98.790	93.340
46	0.040	0.230	98.694	93.420
47	0.038	0.241	98.770	93.170
48	0.038	0.244	98.806	93.090
49	0.035	0.248	98.862	92.890
50	0.038	0.248	98.746	92.880
51	0.041	0.250	98.694	92.940
52	0.024	0.209	99.262	94.180
53	0.016	0.207	99.594	94.190
54	0.013	0.207	99.710	94.180
55	0.011	0.207	99.798	94.320
56	0.011	0.208	99.774	94.330
57	0.010	0.212	99.806	94.330
58	0.009	0.210	99.820	94.410
59	0.008	0.212	99.836	94.430
60	0.008	0.210	99.856	94.390
