Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.586	1.425	41.852	49.320
2	1.079	1.293	61.396	57.490
3	0.843	0.964	69.826	67.750
4	0.683	0.769	75.888	73.970
5	0.578	0.778	79.990	74.050
6	0.520	0.685	82.110	77.360
7	0.478	0.629	83.530	78.660
8	0.456	0.604	84.144	79.960
9	0.435	0.546	84.884	81.920
10	0.415	0.728	85.848	76.490
11	0.406	0.520	86.200	82.980
12	0.395	0.815	86.580	74.310
13	0.389	0.607	86.556	80.040
14	0.378	0.491	87.030	82.860
15	0.374	0.645	87.248	79.450
16	0.375	0.508	87.038	82.940
17	0.365	0.610	87.502	80.320
18	0.358	0.596	87.618	81.670
19	0.353	0.427	87.984	85.400
20	0.349	0.492	88.052	83.580
21	0.346	0.529	88.222	82.600
22	0.349	0.453	87.992	85.300
23	0.346	0.451	88.084	84.880
24	0.337	0.524	88.394	82.700
25	0.335	0.478	88.502	84.210
26	0.334	0.646	88.532	80.330
27	0.331	0.592	88.574	80.460
28	0.325	0.411	88.828	86.450
29	0.331	0.501	88.618	83.530
30	0.326	0.448	88.716	84.670
31	0.321	0.443	88.962	85.450
32	0.173	0.202	94.224	93.200
33	0.123	0.188	95.920	93.560
34	0.104	0.190	96.526	93.520
35	0.091	0.187	96.898	93.650
36	0.082	0.193	97.278	93.790
37	0.071	0.199	97.710	93.430
38	0.068	0.202	97.746	93.520
39	0.061	0.208	98.038	93.600
40	0.055	0.206	98.164	93.650
41	0.049	0.215	98.450	93.500
42	0.048	0.213	98.434	93.420
43	0.046	0.227	98.460	93.260
44	0.043	0.203	98.602	94.130
45	0.042	0.239	98.584	93.130
46	0.041	0.223	98.666	93.750
47	0.040	0.241	98.690	93.090
48	0.038	0.239	98.790	93.370
49	0.038	0.253	98.762	92.910
50	0.038	0.235	98.766	93.480
51	0.043	0.246	98.614	93.150
52	0.024	0.208	99.316	94.070
53	0.016	0.203	99.626	94.210
54	0.013	0.206	99.706	94.290
55	0.012	0.207	99.716	94.430
56	0.011	0.207	99.756	94.420
57	0.009	0.208	99.818	94.580
58	0.009	0.205	99.824	94.270
59	0.008	0.211	99.826	94.370
60	0.008	0.210	99.862	94.450
