Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.525	1.485	44.952	48.180
2	1.060	1.010	62.056	64.320
3	0.868	1.015	69.178	66.280
4	0.730	0.965	74.432	69.810
5	0.637	0.844	77.800	72.300
6	0.575	0.765	80.190	73.650
7	0.535	0.576	81.490	80.040
8	0.512	0.629	82.238	78.090
9	0.479	0.735	83.404	75.070
10	0.462	0.608	84.234	79.530
11	0.444	0.613	84.666	79.900
12	0.424	0.669	85.412	79.070
13	0.417	0.697	85.604	77.540
14	0.404	0.665	86.184	77.840
15	0.394	0.689	86.426	77.470
16	0.397	0.590	86.348	80.660
17	0.391	0.519	86.500	83.070
18	0.387	0.528	86.488	82.670
19	0.377	0.440	87.066	85.520
20	0.379	0.466	87.048	84.330
21	0.372	0.534	87.228	82.550
22	0.367	0.666	87.248	78.990
23	0.363	0.617	87.486	79.500
24	0.354	0.446	87.834	84.660
25	0.351	0.490	87.876	83.470
26	0.352	0.556	87.884	82.160
27	0.344	0.654	88.034	79.870
28	0.344	0.499	88.182	83.820
29	0.340	0.580	88.350	81.200
30	0.336	0.426	88.456	85.990
31	0.340	0.589	88.322	81.300
32	0.187	0.222	93.840	92.270
33	0.133	0.201	95.552	93.160
34	0.115	0.203	96.256	93.190
35	0.099	0.203	96.702	93.390
36	0.090	0.213	96.998	93.310
37	0.079	0.214	97.440	93.380
38	0.073	0.209	97.540	93.650
39	0.065	0.214	97.914	93.360
40	0.056	0.217	98.166	93.550
41	0.050	0.233	98.388	93.210
42	0.048	0.230	98.532	93.420
43	0.044	0.232	98.528	93.350
44	0.043	0.248	98.616	93.420
45	0.039	0.235	98.704	93.450
46	0.040	0.249	98.736	93.040
47	0.037	0.239	98.824	93.310
48	0.035	0.235	98.876	93.510
49	0.033	0.243	98.962	93.470
50	0.034	0.264	98.926	92.870
51	0.035	0.265	98.926	92.970
52	0.021	0.225	99.376	93.960
53	0.016	0.221	99.616	93.990
54	0.013	0.219	99.716	94.120
55	0.012	0.218	99.732	94.060
56	0.011	0.219	99.776	93.920
57	0.011	0.221	99.776	94.150
58	0.010	0.220	99.816	94.070
59	0.010	0.220	99.806	94.150
60	0.008	0.219	99.872	94.060
