Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.863	3.511	10.750	15.130
2	3.151	2.923	21.686	26.040
3	2.573	2.691	32.822	31.560
4	2.164	2.235	41.676	41.900
5	1.906	2.004	47.532	45.150
6	1.733	1.930	51.880	48.340
7	1.606	2.018	54.778	47.130
8	1.514	1.779	57.234	51.700
9	1.441	1.661	58.978	54.210
10	1.377	1.665	60.552	55.040
11	1.321	1.698	61.950	53.970
12	1.272	1.659	63.156	55.260
13	1.227	1.694	64.266	54.790
14	1.204	1.715	65.116	54.380
15	1.159	1.628	66.236	56.870
16	1.140	1.403	66.828	61.470
17	1.121	1.564	67.448	58.300
18	1.112	1.540	67.428	58.690
19	1.096	1.709	68.014	55.710
20	1.072	1.564	68.480	59.130
21	1.067	1.606	69.000	56.950
22	1.044	1.579	69.278	58.750
23	1.039	1.735	69.472	55.630
24	1.028	1.402	69.920	62.070
25	1.008	1.647	70.314	55.670
26	0.993	1.541	70.590	57.890
27	0.993	1.640	70.838	57.530
28	0.983	1.805	70.758	54.860
29	0.987	1.690	71.014	56.140
30	0.967	1.595	71.500	57.020
31	0.955	1.482	71.754	59.980
32	0.527	0.817	84.562	76.660
33	0.370	0.802	89.236	77.230
34	0.309	0.802	90.920	77.510
35	0.260	0.807	92.718	77.330
36	0.223	0.821	93.720	77.350
37	0.187	0.833	94.942	77.440
38	0.159	0.861	95.932	77.520
39	0.136	0.869	96.596	77.320
40	0.114	0.898	97.286	77.240
41	0.099	0.877	97.756	77.560
42	0.086	0.914	98.112	77.350
43	0.076	0.942	98.422	76.840
44	0.068	0.943	98.608	77.190
45	0.063	0.957	98.734	76.990
46	0.055	0.954	98.966	77.210
47	0.050	0.949	99.092	77.320
48	0.050	0.976	99.024	77.070
49	0.047	0.982	99.142	76.340
50	0.047	0.984	99.150	76.170
51	0.044	0.984	99.206	76.800
52	0.031	0.924	99.562	77.800
53	0.023	0.916	99.746	78.220
54	0.021	0.917	99.826	78.010
55	0.019	0.917	99.824	78.100
56	0.018	0.913	99.860	78.140
57	0.017	0.911	99.844	78.060
58	0.017	0.914	99.860	78.190
59	0.016	0.909	99.890	78.320
60	0.015	0.910	99.914	78.210
