Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.881	3.984	10.476	13.750
2	3.202	3.003	20.702	25.040
3	2.597	2.493	32.496	35.020
4	2.159	2.218	41.536	41.670
5	1.897	2.131	47.680	43.200
6	1.715	1.907	51.872	48.110
7	1.585	1.832	55.228	50.890
8	1.490	1.737	57.510	52.410
9	1.411	1.691	59.518	53.730
10	1.352	1.586	61.234	56.020
11	1.294	1.558	62.692	56.890
12	1.250	1.713	63.834	52.860
13	1.202	1.563	64.864	56.810
14	1.180	1.678	65.676	55.180
15	1.157	1.449	66.038	59.750
16	1.128	1.531	67.050	57.530
17	1.109	1.651	67.462	55.770
18	1.099	1.660	67.704	56.580
19	1.085	1.505	68.118	58.960
20	1.058	1.521	69.092	58.950
21	1.043	1.815	69.290	54.150
22	1.036	1.603	69.310	57.820
23	1.018	1.584	69.904	58.620
24	1.009	1.667	70.128	56.550
25	0.988	1.488	70.742	58.530
26	0.989	1.370	70.802	62.460
27	0.986	1.645	70.962	57.670
28	0.969	1.387	71.364	61.160
29	0.969	1.510	71.210	59.500
30	0.953	1.480	71.820	59.190
31	0.960	1.476	71.582	59.660
32	0.533	0.816	84.450	75.710
33	0.390	0.785	88.530	77.000
34	0.326	0.779	90.604	77.300
35	0.282	0.782	91.888	77.280
36	0.241	0.806	93.210	77.600
37	0.212	0.798	94.142	77.730
38	0.180	0.815	95.238	77.500
39	0.157	0.829	95.860	77.510
40	0.136	0.844	96.578	77.480
41	0.118	0.850	97.112	77.250
42	0.104	0.864	97.560	77.480
43	0.091	0.882	97.966	77.230
44	0.084	0.894	98.184	77.310
45	0.081	0.881	98.240	77.060
46	0.071	0.920	98.516	76.960
47	0.066	0.927	98.692	77.050
48	0.067	0.906	98.582	77.310
49	0.058	0.922	98.864	76.920
50	0.062	0.926	98.702	76.590
51	0.061	0.939	98.774	76.990
52	0.039	0.872	99.378	78.550
53	0.028	0.867	99.696	78.530
54	0.024	0.870	99.794	78.750
55	0.022	0.870	99.814	78.970
56	0.021	0.870	99.800	78.860
57	0.020	0.871	99.848	78.800
58	0.019	0.871	99.866	78.680
59	0.018	0.868	99.846	79.010
60	0.017	0.868	99.872	78.970
