Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.879	3.562	10.142	16.570
2	3.177	2.874	21.308	27.510
3	2.546	2.449	33.212	35.110
4	2.141	2.086	41.782	43.210
5	1.898	2.005	47.772	46.200
6	1.743	1.943	51.102	47.360
7	1.620	1.937	54.478	47.210
8	1.529	1.744	56.638	51.810
9	1.449	1.718	58.720	53.190
10	1.387	1.679	60.192	53.760
11	1.341	1.653	61.608	54.800
12	1.301	1.766	62.418	52.020
13	1.273	1.575	63.196	57.340
14	1.256	1.581	63.506	56.740
15	1.218	1.631	64.718	56.400
16	1.198	1.670	65.096	55.700
17	1.177	1.613	65.570	57.280
18	1.153	1.581	66.420	57.520
19	1.154	1.516	66.110	58.370
20	1.122	1.593	66.978	56.560
21	1.115	1.449	67.194	60.520
22	1.093	1.780	67.814	54.330
23	1.086	1.609	68.198	56.930
24	1.071	1.780	68.388	55.070
25	1.068	1.538	68.646	58.930
26	1.056	1.456	68.864	60.230
27	1.053	1.700	69.102	55.770
28	1.039	1.411	69.498	61.530
29	1.031	1.610	69.474	57.740
30	1.026	1.392	69.846	61.360
31	1.020	1.718	69.814	56.320
32	0.607	0.835	82.106	75.800
33	0.464	0.819	86.226	76.320
34	0.399	0.821	88.406	76.410
35	0.357	0.820	89.418	76.630
36	0.317	0.835	90.802	76.610
37	0.283	0.838	91.896	76.630
38	0.254	0.852	92.688	77.260
39	0.226	0.868	93.698	76.410
40	0.204	0.881	94.248	76.620
41	0.183	0.905	94.992	76.330
42	0.167	0.902	95.412	76.100
43	0.151	0.910	96.012	76.310
44	0.137	0.933	96.476	75.820
45	0.131	0.928	96.632	76.050
46	0.123	0.956	96.926	76.250
47	0.109	0.948	97.360	76.220
48	0.112	0.986	97.284	75.780
49	0.111	0.961	97.192	75.820
50	0.108	0.987	97.326	75.660
51	0.104	1.013	97.404	75.400
52	0.065	0.900	98.762	77.430
53	0.046	0.895	99.354	77.670
54	0.041	0.897	99.438	77.650
55	0.037	0.897	99.514	77.620
56	0.034	0.893	99.654	77.580
57	0.033	0.894	99.634	77.680
58	0.029	0.902	99.710	77.630
59	0.029	0.905	99.688	77.690
60	0.028	0.904	99.724	77.690
