Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.613	1.814	20.672	27.780
2	1.665	1.526	36.586	41.680
3	1.398	1.294	48.202	53.040
4	1.174	1.064	57.504	61.520
5	1.025	1.028	63.306	63.350
6	0.925	1.117	67.226	61.800
7	0.838	0.836	70.332	70.840
8	0.769	1.284	72.932	59.190
9	0.714	0.805	75.144	71.480
10	0.662	0.864	76.864	71.300
11	0.617	0.785	78.610	73.550
12	0.587	0.723	79.704	74.800
13	0.556	0.898	80.818	70.310
14	0.548	0.812	80.958	73.740
15	0.531	0.611	81.594	79.110
16	0.507	1.051	82.562	67.760
17	0.487	0.718	83.234	76.230
18	0.465	0.864	83.986	72.570
19	0.466	0.544	83.946	81.560
20	0.442	0.890	84.774	73.600
21	0.440	0.733	84.882	77.190
22	0.427	0.574	85.270	81.220
23	0.415	0.787	85.798	76.430
24	0.418	0.692	85.780	78.000
25	0.403	0.590	86.278	78.470
26	0.394	0.597	86.584	78.930
27	0.396	0.553	86.448	81.420
28	0.390	0.683	86.802	78.260
29	0.382	0.545	86.866	81.790
30	0.386	0.627	86.812	79.160
31	0.378	0.787	87.054	75.760
32	0.215	0.216	92.882	92.680
33	0.164	0.208	94.550	92.920
34	0.146	0.203	95.196	93.030
35	0.133	0.209	95.584	92.810
36	0.119	0.208	96.122	93.000
37	0.106	0.209	96.656	92.790
38	0.102	0.198	96.736	93.340
39	0.092	0.196	97.116	93.420
40	0.086	0.209	97.224	93.200
41	0.078	0.215	97.608	93.090
42	0.073	0.211	97.874	93.220
43	0.069	0.216	97.902	93.200
44	0.066	0.217	98.082	93.110
45	0.061	0.219	98.194	93.190
46	0.057	0.227	98.312	92.830
47	0.040	0.188	99.026	94.170
48	0.035	0.188	99.244	94.220
49	0.031	0.188	99.402	94.270
50	0.030	0.188	99.432	94.220
51	0.027	0.189	99.514	94.200
52	0.027	0.187	99.510	94.320
53	0.026	0.186	99.536	94.150
54	0.026	0.190	99.538	94.190
55	0.024	0.188	99.588	94.360
56	0.024	0.190	99.604	94.190
57	0.023	0.189	99.596	94.300
58	0.022	0.188	99.670	94.420
59	0.022	0.190	99.662	94.490
60	0.022	0.191	99.658	94.320
