Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.678	1.791	21.276	28.840
2	1.677	1.533	35.914	43.210
3	1.439	1.315	46.642	52.460
4	1.189	1.176	56.866	58.490
5	1.011	0.944	63.896	66.660
6	0.908	0.858	67.822	70.070
7	0.823	0.980	71.214	67.190
8	0.751	1.016	73.856	66.260
9	0.701	0.735	75.568	74.040
10	0.636	0.892	77.816	70.860
11	0.597	0.653	79.264	78.690
12	0.562	0.763	80.372	74.640
13	0.536	0.611	81.490	79.560
14	0.524	0.611	81.898	78.830
15	0.515	0.655	82.344	77.420
16	0.493	0.629	82.942	77.980
17	0.471	0.920	83.882	71.380
18	0.464	0.677	84.028	78.460
19	0.463	0.696	84.102	78.170
20	0.444	0.789	84.778	75.380
21	0.436	0.730	85.122	75.790
22	0.426	0.621	85.282	79.080
23	0.425	0.862	85.302	73.980
24	0.415	0.594	85.708	80.040
25	0.403	0.674	86.428	77.280
26	0.398	0.709	86.330	77.410
27	0.391	0.633	86.696	78.980
28	0.389	0.557	86.742	80.710
29	0.381	0.576	86.886	80.370
30	0.382	0.487	86.880	83.700
31	0.374	0.516	86.992	82.860
32	0.209	0.214	93.140	92.770
33	0.159	0.209	94.768	92.880
34	0.138	0.204	95.514	93.130
35	0.125	0.209	95.882	93.290
36	0.112	0.214	96.352	92.980
37	0.099	0.203	96.838	93.430
38	0.093	0.197	97.028	93.510
39	0.084	0.202	97.348	93.430
40	0.077	0.205	97.596	93.270
41	0.071	0.220	97.780	93.090
42	0.065	0.217	98.154	93.380
43	0.061	0.217	98.164	93.160
44	0.058	0.209	98.310	93.570
45	0.051	0.227	98.586	93.110
46	0.049	0.230	98.620	92.980
47	0.034	0.195	99.252	94.070
48	0.030	0.193	99.374	94.070
49	0.025	0.194	99.582	94.190
50	0.025	0.193	99.544	94.040
51	0.024	0.194	99.554	94.210
52	0.022	0.193	99.606	94.000
53	0.021	0.193	99.628	94.250
54	0.021	0.195	99.638	94.250
55	0.019	0.192	99.758	94.200
56	0.020	0.197	99.668	94.070
57	0.019	0.196	99.694	94.230
58	0.019	0.192	99.740	94.130
59	0.019	0.195	99.732	94.260
60	0.019	0.195	99.724	94.250
