Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.988	4.437	1.632	2.940
2	4.303	4.377	4.312	5.510
3	4.011	3.950	7.094	8.620
4	3.697	3.622	11.388	13.170
5	3.353	3.105	17.204	21.640
6	2.948	2.861	24.716	26.770
7	2.603	2.709	31.396	30.260
8	2.350	2.451	36.964	34.980
9	2.147	2.429	41.592	37.540
10	1.992	2.419	45.100	37.500
11	1.876	2.039	47.986	44.900
12	1.774	2.114	50.542	44.800
13	1.703	1.903	52.246	48.870
14	1.626	2.044	54.262	46.010
15	1.588	2.107	55.206	46.520
16	1.530	1.733	56.478	52.120
17	1.485	2.169	57.724	47.130
18	1.452	1.880	58.460	49.130
19	1.420	1.906	59.154	51.270
20	1.390	1.839	60.192	50.870
21	1.362	1.927	61.020	49.550
22	1.336	1.621	61.464	55.700
23	1.311	1.917	62.314	50.580
24	1.297	1.914	62.624	50.330
25	1.283	1.569	63.024	56.730
26	1.260	1.559	63.444	57.050
27	1.247	1.602	63.914	55.510
28	1.241	1.790	64.018	52.370
29	1.222	1.968	64.776	51.880
30	1.208	1.849	65.086	51.310
31	1.197	1.695	65.410	54.650
32	0.742	0.921	77.980	73.210
33	0.596	0.887	82.126	74.420
34	0.534	0.886	83.736	74.320
35	0.483	0.885	85.252	74.670
36	0.446	0.903	86.272	74.550
37	0.411	0.917	87.344	74.800
38	0.377	0.924	88.390	74.680
39	0.348	0.941	89.234	74.520
40	0.321	0.958	89.982	74.370
41	0.299	0.991	90.640	74.140
42	0.283	0.997	91.196	74.300
43	0.267	1.053	91.614	73.140
44	0.241	1.023	92.602	74.190
45	0.237	1.079	92.498	72.980
46	0.228	1.058	93.022	74.040
47	0.214	1.071	93.348	73.720
48	0.210	1.077	93.510	73.910
49	0.206	1.112	93.470	73.160
50	0.197	1.137	93.924	72.770
51	0.198	1.112	93.792	73.350
52	0.112	0.967	96.990	76.630
53	0.078	0.963	98.152	76.730
54	0.065	0.967	98.682	76.860
55	0.058	0.976	98.814	76.700
56	0.054	0.975	98.938	76.890
57	0.050	0.982	99.044	76.690
58	0.046	0.988	99.174	76.730
59	0.043	0.988	99.260	76.610
60	0.040	0.991	99.350	76.500
