Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.915	4.606	1.020	1.000
2	4.516	4.399	1.860	3.010
3	4.199	4.047	4.818	6.130
4	3.871	3.720	8.534	11.670
5	3.541	3.360	13.852	16.980
6	3.192	3.082	20.230	22.820
7	2.855	2.837	26.484	27.940
8	2.574	2.430	32.270	35.140
9	2.352	2.450	37.060	36.750
10	2.189	2.315	40.808	38.510
11	2.072	2.080	43.418	43.100
12	1.969	2.187	45.866	41.870
13	1.889	2.158	47.818	43.630
14	1.822	2.350	49.288	39.420
15	1.771	2.602	50.564	38.270
16	1.714	1.914	52.164	48.380
17	1.664	1.888	53.456	48.580
18	1.624	2.080	54.454	44.320
19	1.584	2.040	55.114	46.940
20	1.540	2.129	56.196	45.880
21	1.512	1.934	56.968	49.150
22	1.486	1.670	57.732	53.780
23	1.454	1.880	58.564	49.070
24	1.429	1.842	59.470	51.240
25	1.407	1.768	59.826	51.810
26	1.376	1.920	60.314	49.520
27	1.374	1.785	60.638	52.150
28	1.353	1.799	61.126	51.680
29	1.340	1.600	61.676	56.140
30	1.314	1.825	62.108	51.120
31	1.308	1.802	62.346	51.860
32	0.849	1.017	75.042	70.160
33	0.698	0.989	79.036	71.320
34	0.634	0.978	80.896	71.810
35	0.575	0.978	82.634	72.000
36	0.542	0.990	83.542	72.300
37	0.505	1.005	84.662	72.260
38	0.468	1.005	85.756	72.220
39	0.442	1.020	86.592	72.030
40	0.413	1.034	87.228	71.710
41	0.386	1.073	87.976	71.210
42	0.367	1.060	88.662	71.550
43	0.349	1.097	89.074	71.430
44	0.327	1.103	90.032	71.650
45	0.307	1.145	90.556	70.740
46	0.297	1.160	90.858	71.000
47	0.282	1.147	91.246	71.680
48	0.274	1.179	91.458	70.850
49	0.266	1.224	91.676	70.440
50	0.265	1.225	91.730	70.260
51	0.259	1.220	91.828	70.320
52	0.153	1.046	95.816	74.230
53	0.113	1.045	97.288	74.400
54	0.097	1.046	97.832	74.510
55	0.089	1.052	98.040	74.430
56	0.084	1.052	98.192	74.510
57	0.077	1.058	98.396	74.610
58	0.073	1.063	98.538	74.700
59	0.069	1.066	98.578	74.580
60	0.063	1.067	98.868	74.630
