Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.862	4.423	1.752	2.720
2	4.290	4.147	4.102	5.060
3	4.002	3.904	7.202	8.290
4	3.743	3.645	10.742	12.990
5	3.486	3.385	15.106	17.770
6	3.162	3.032	21.112	24.180
7	2.817	2.679	27.386	30.310
8	2.530	2.551	33.012	32.780
9	2.303	2.433	38.064	37.250
10	2.138	2.268	41.858	39.370
11	2.011	2.142	44.788	42.280
12	1.910	2.190	47.222	43.040
13	1.823	2.041	49.386	45.830
14	1.751	1.990	51.080	46.210
15	1.692	1.974	52.646	47.620
16	1.630	1.880	53.996	48.750
17	1.585	2.056	55.074	46.850
18	1.547	1.895	56.272	48.120
19	1.505	1.920	56.914	48.750
20	1.472	2.228	58.096	44.890
21	1.444	1.957	58.694	49.380
22	1.421	1.776	59.570	52.160
23	1.394	1.922	60.154	50.380
24	1.370	1.983	60.516	48.540
25	1.351	1.800	61.436	51.540
26	1.327	1.579	61.752	55.890
27	1.315	1.625	62.070	54.790
28	1.301	1.714	62.592	54.100
29	1.287	1.915	63.022	51.560
30	1.270	1.598	63.350	55.630
31	1.258	1.707	63.678	53.630
32	0.792	0.973	76.612	71.970
33	0.648	0.944	80.450	72.910
34	0.584	0.931	82.268	73.390
35	0.532	0.932	83.906	73.320
36	0.494	0.938	84.870	73.780
37	0.458	0.968	85.878	73.570
38	0.426	0.966	87.014	73.670
39	0.394	0.995	87.960	73.720
40	0.370	1.008	88.538	72.920
41	0.344	0.998	89.240	73.580
42	0.327	1.051	89.894	72.700
43	0.310	1.077	90.212	72.130
44	0.286	1.076	91.126	72.810
45	0.277	1.119	91.346	71.940
46	0.269	1.091	91.592	72.370
47	0.254	1.134	92.018	72.160
48	0.249	1.149	92.374	72.160
49	0.237	1.141	92.574	72.080
50	0.240	1.160	92.454	71.340
51	0.232	1.162	92.634	71.850
52	0.132	0.999	96.396	75.220
53	0.095	0.994	97.714	75.510
54	0.081	1.002	98.288	75.680
55	0.072	0.998	98.478	75.890
56	0.067	1.003	98.672	75.950
57	0.062	1.011	98.796	75.780
58	0.059	1.014	98.916	75.600
59	0.056	1.019	98.966	75.770
60	0.052	1.015	99.096	75.600
