Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.651	1.411	39.450	48.180
2	1.216	1.155	56.178	57.990
3	1.015	1.158	63.650	61.020
4	0.890	1.043	68.810	65.880
5	0.803	0.780	71.916	73.160
6	0.717	0.865	75.096	69.680
7	0.668	0.861	76.976	71.190
8	0.629	0.730	78.304	75.210
9	0.616	0.683	78.642	76.540
10	0.601	0.788	79.306	73.660
11	0.593	0.758	79.626	74.680
12	0.586	0.703	79.890	76.010
13	0.568	0.998	80.492	67.870
14	0.573	0.845	80.188	72.590
15	0.554	0.704	81.090	76.280
16	0.547	0.775	81.048	73.440
17	0.535	0.822	81.656	73.100
18	0.537	0.786	81.450	74.350
19	0.524	0.909	82.066	70.610
20	0.516	0.658	82.336	77.280
21	0.510	0.856	82.396	72.640
22	0.516	0.613	82.420	79.500
23	0.507	0.741	82.510	76.530
24	0.498	0.722	82.982	75.590
25	0.499	1.287	82.716	63.380
26	0.486	0.631	83.244	78.690
27	0.481	0.708	83.580	76.310
28	0.481	0.625	83.544	78.910
29	0.481	0.668	83.502	77.450
30	0.480	0.541	83.742	81.580
31	0.467	0.661	84.034	77.650
32	0.296	0.306	89.912	89.800
33	0.238	0.290	91.884	90.040
34	0.219	0.282	92.504	90.590
35	0.204	0.289	92.924	90.450
36	0.191	0.275	93.444	90.830
37	0.180	0.275	93.648	90.790
38	0.171	0.281	94.106	91.080
39	0.164	0.285	94.326	90.790
40	0.159	0.266	94.444	91.180
41	0.149	0.274	94.888	91.110
42	0.146	0.274	94.898	91.360
43	0.140	0.275	95.076	91.060
44	0.138	0.295	95.182	90.820
45	0.135	0.292	95.290	91.180
46	0.131	0.291	95.364	90.840
47	0.097	0.247	96.710	92.210
48	0.081	0.248	97.366	92.430
49	0.076	0.246	97.560	92.340
50	0.073	0.251	97.636	92.500
51	0.069	0.251	97.774	92.510
52	0.065	0.250	97.932	92.570
53	0.062	0.255	98.008	92.510
54	0.062	0.255	98.036	92.450
55	0.057	0.257	98.256	92.560
56	0.056	0.260	98.200	92.480
57	0.055	0.263	98.332	92.350
58	0.053	0.264	98.312	92.490
59	0.051	0.263	98.396	92.360
60	0.052	0.264	98.362	92.350
