Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.590	2.115	11.338	17.780
2	1.886	1.681	26.470	34.470
3	1.586	1.581	39.900	44.000
4	1.337	1.387	50.254	49.900
5	1.148	1.051	58.408	62.290
6	0.984	1.252	65.034	58.070
7	0.877	1.060	69.084	61.830
8	0.775	1.010	73.024	66.650
9	0.708	0.919	75.438	68.640
10	0.658	0.735	77.260	74.790
11	0.634	0.948	78.184	69.450
12	0.606	0.727	79.158	76.160
13	0.595	0.856	79.666	71.540
14	0.569	0.673	80.236	77.760
15	0.556	0.725	80.996	76.030
16	0.548	0.868	81.180	72.960
17	0.539	0.702	81.282	75.920
18	0.531	0.649	81.738	78.370
19	0.511	1.043	82.388	68.480
20	0.504	0.631	82.780	78.800
21	0.493	0.665	82.950	78.180
22	0.479	0.879	83.672	72.880
23	0.482	0.941	83.580	71.270
24	0.469	1.286	84.048	66.730
25	0.462	0.891	84.148	72.250
26	0.459	0.750	84.312	76.070
27	0.456	0.802	84.456	75.490
28	0.452	0.702	84.428	76.660
29	0.443	0.626	84.972	79.640
30	0.434	0.578	85.162	80.660
31	0.433	0.513	85.016	82.440
32	0.256	0.259	91.318	91.180
33	0.205	0.256	93.012	91.480
34	0.184	0.245	93.732	91.690
35	0.169	0.251	94.288	91.530
36	0.157	0.256	94.584	91.510
37	0.148	0.242	94.856	91.830
38	0.139	0.247	95.238	91.790
39	0.131	0.238	95.534	92.100
40	0.120	0.260	95.884	91.680
41	0.116	0.251	95.992	92.120
42	0.109	0.259	96.258	92.360
43	0.105	0.265	96.328	91.960
44	0.099	0.260	96.528	91.970
45	0.095	0.268	96.710	91.900
46	0.093	0.277	96.804	91.670
47	0.090	0.274	96.904	91.920
48	0.083	0.268	97.192	92.080
49	0.082	0.287	97.176	91.730
50	0.081	0.272	97.210	91.920
51	0.078	0.271	97.252	92.420
52	0.052	0.236	98.326	92.880
53	0.038	0.237	98.880	92.970
54	0.035	0.239	98.978	93.060
55	0.032	0.243	99.046	93.100
56	0.029	0.248	99.128	93.100
57	0.028	0.246	99.236	93.160
58	0.026	0.244	99.278	93.230
59	0.025	0.252	99.334	93.160
60	0.024	0.254	99.376	93.170
