Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.670	1.885	16.444	28.110
2	1.812	1.622	30.876	39.110
3	1.596	1.447	40.642	46.690
4	1.373	1.463	49.294	46.760
5	1.181	1.107	57.234	60.120
6	1.009	1.091	63.762	63.930
7	0.884	0.876	68.704	70.300
8	0.788	0.823	72.604	71.410
9	0.722	0.725	74.980	75.060
10	0.674	0.741	76.764	74.230
11	0.636	0.698	77.932	76.580
12	0.619	0.762	78.688	74.470
13	0.595	0.691	79.582	76.930
14	0.581	0.814	79.846	71.780
15	0.564	0.586	80.488	79.480
16	0.556	0.899	80.876	70.450
17	0.536	0.787	81.464	74.860
18	0.528	0.732	81.894	75.800
19	0.513	0.622	82.264	79.310
20	0.506	0.725	82.744	77.140
21	0.499	0.598	82.736	79.080
22	0.486	0.624	83.228	80.010
23	0.484	0.696	83.370	76.950
24	0.473	0.693	83.852	76.920
25	0.468	0.695	83.914	77.290
26	0.456	0.606	84.324	80.520
27	0.460	1.145	84.090	67.060
28	0.451	0.615	84.630	79.330
29	0.443	0.728	84.658	78.000
30	0.437	0.552	84.858	80.930
31	0.435	0.751	85.134	76.820
32	0.269	0.265	90.912	90.580
33	0.207	0.251	92.916	91.330
34	0.187	0.247	93.498	91.600
35	0.168	0.252	94.340	91.570
36	0.154	0.240	94.676	91.800
37	0.146	0.245	94.984	91.860
38	0.136	0.255	95.338	91.520
39	0.127	0.243	95.658	91.970
40	0.122	0.259	95.724	91.660
41	0.119	0.242	95.882	92.200
42	0.107	0.259	96.338	91.870
43	0.106	0.244	96.362	92.030
44	0.101	0.267	96.536	91.620
45	0.098	0.260	96.564	91.620
46	0.095	0.270	96.804	91.940
47	0.092	0.276	96.854	91.490
48	0.089	0.276	96.878	91.590
49	0.091	0.271	96.848	92.020
50	0.086	0.318	96.930	90.900
51	0.088	0.280	96.950	91.720
52	0.052	0.222	98.360	93.420
53	0.038	0.219	98.834	93.620
54	0.032	0.222	99.096	93.570
55	0.028	0.228	99.272	93.480
56	0.027	0.226	99.256	93.550
57	0.024	0.232	99.280	93.670
58	0.022	0.235	99.378	93.590
59	0.021	0.235	99.438	93.670
60	0.018	0.238	99.520	93.620
