Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.073	1.588	28.770	40.630
2	1.469	1.412	46.274	49.020
3	1.256	1.199	54.782	56.680
4	1.086	1.068	61.164	62.070
5	0.974	0.968	65.392	66.340
6	0.885	0.863	68.790	69.630
7	0.818	0.871	71.076	70.210
8	0.753	0.857	73.640	71.030
9	0.708	0.742	75.292	74.370
10	0.665	0.738	76.976	75.340
11	0.632	0.778	78.068	73.910
12	0.607	0.777	78.796	74.140
13	0.583	0.851	79.834	73.170
14	0.567	0.754	80.334	74.980
15	0.546	0.682	81.126	76.950
16	0.541	0.768	81.192	74.410
17	0.518	0.638	82.032	78.960
18	0.511	0.598	82.414	79.000
19	0.504	0.618	82.598	79.000
20	0.494	0.851	82.942	73.110
21	0.494	0.557	82.952	81.100
22	0.478	0.689	83.428	77.640
23	0.477	0.749	83.548	75.600
24	0.471	0.639	83.798	78.480
25	0.462	0.687	84.014	77.190
26	0.459	0.737	84.318	75.240
27	0.453	0.805	84.346	74.130
28	0.444	0.723	84.810	76.530
29	0.445	0.565	84.614	81.930
30	0.439	0.700	84.746	77.160
31	0.437	0.836	84.928	75.300
32	0.269	0.280	90.856	90.210
33	0.210	0.266	92.810	91.040
34	0.187	0.257	93.486	91.240
35	0.172	0.261	94.018	91.250
36	0.159	0.252	94.462	91.760
37	0.148	0.248	94.850	91.880
38	0.137	0.265	95.254	91.470
39	0.129	0.255	95.504	91.710
40	0.121	0.265	95.782	91.590
41	0.118	0.260	95.932	91.830
42	0.107	0.259	96.316	91.960
43	0.105	0.283	96.338	91.450
44	0.098	0.282	96.576	91.500
45	0.097	0.282	96.606	91.490
46	0.092	0.291	96.760	91.710
47	0.088	0.302	96.984	91.010
48	0.087	0.274	97.000	91.660
49	0.087	0.321	96.972	91.160
50	0.088	0.284	96.836	91.650
51	0.081	0.298	97.162	91.470
52	0.051	0.242	98.374	92.890
53	0.037	0.240	98.904	92.950
54	0.033	0.240	99.046	93.090
55	0.031	0.242	99.130	93.090
56	0.027	0.242	99.278	93.220
57	0.025	0.247	99.320	93.320
58	0.023	0.250	99.388	93.330
59	0.022	0.248	99.408	93.250
60	0.021	0.254	99.486	93.210
