Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.412	1.760	23.860	36.440
2	1.660	1.582	38.676	42.780
3	1.489	1.475	45.690	47.830
4	1.326	1.338	52.054	52.860
5	1.160	1.134	58.484	60.070
6	1.021	1.252	63.812	59.090
7	0.918	0.921	67.488	66.850
8	0.847	0.874	69.924	69.580
9	0.780	0.781	72.396	72.760
10	0.707	0.704	75.286	75.990
11	0.649	0.725	77.254	75.470
12	0.624	0.847	78.252	72.460
13	0.600	0.655	79.272	76.720
14	0.574	0.819	80.248	72.830
15	0.557	0.713	80.676	76.510
16	0.551	0.860	80.864	71.440
17	0.528	0.662	81.980	77.620
18	0.527	0.782	81.848	74.130
19	0.508	0.856	82.578	73.210
20	0.500	0.610	82.776	79.740
21	0.495	0.611	83.020	79.700
22	0.489	1.000	83.146	71.590
23	0.478	0.639	83.506	78.830
24	0.473	0.598	83.838	80.230
25	0.467	0.749	84.036	76.470
26	0.458	0.638	84.320	79.040
27	0.456	0.810	84.398	74.030
28	0.449	0.580	84.630	80.630
29	0.442	0.568	84.754	80.940
30	0.441	0.582	85.036	80.280
31	0.438	0.595	84.964	80.570
32	0.266	0.271	90.946	90.410
33	0.208	0.257	92.808	90.950
34	0.182	0.253	93.628	91.420
35	0.164	0.253	94.332	91.550
36	0.151	0.251	94.788	91.510
37	0.139	0.251	95.258	91.690
38	0.130	0.260	95.476	91.550
39	0.122	0.264	95.712	91.560
40	0.114	0.275	96.076	91.410
41	0.109	0.264	96.304	91.850
42	0.098	0.276	96.706	91.630
43	0.097	0.277	96.542	91.660
44	0.092	0.305	96.882	90.750
45	0.089	0.282	96.960	91.580
46	0.088	0.272	96.964	91.850
47	0.083	0.290	97.112	91.330
48	0.081	0.295	97.184	91.680
49	0.078	0.310	97.290	90.930
50	0.082	0.292	97.146	91.680
51	0.076	0.314	97.340	91.230
52	0.045	0.243	98.616	92.860
53	0.031	0.242	99.050	92.970
54	0.027	0.243	99.250	93.210
55	0.025	0.245	99.260	93.060
56	0.022	0.248	99.386	93.130
57	0.020	0.252	99.480	93.110
58	0.019	0.257	99.474	93.090
59	0.016	0.256	99.602	93.040
60	0.015	0.259	99.638	93.170
