Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.505	1.583	44.378	49.970
2	0.953	0.963	66.188	66.690
3	0.740	0.885	74.140	70.510
4	0.619	0.811	78.618	71.110
5	0.555	0.799	80.914	73.570
6	0.503	0.757	82.606	76.300
7	0.465	0.612	84.158	79.710
8	0.437	0.510	85.012	82.690
9	0.416	0.575	85.770	81.100
10	0.400	0.752	86.354	75.690
11	0.391	0.498	86.500	83.260
12	0.371	0.564	87.424	80.920
13	0.374	0.556	87.182	81.500
14	0.364	0.722	87.502	77.840
15	0.353	0.538	87.990	82.390
16	0.342	0.626	88.458	79.830
17	0.340	0.457	88.196	84.750
18	0.331	0.950	88.628	70.510
19	0.322	0.490	88.934	83.980
20	0.316	0.611	89.254	81.580
21	0.313	0.415	89.334	86.670
22	0.315	0.424	89.358	85.640
23	0.306	0.660	89.486	79.600
24	0.303	0.466	89.712	85.160
25	0.296	0.437	89.872	85.310
26	0.298	0.465	89.740	84.770
27	0.289	0.486	90.170	84.170
28	0.294	0.537	89.908	82.660
29	0.284	0.421	90.218	85.860
30	0.283	0.592	90.410	81.250
31	0.280	0.487	90.424	83.540
32	0.136	0.180	95.528	93.870
33	0.090	0.178	97.056	94.240
34	0.072	0.171	97.652	94.290
35	0.059	0.171	98.102	94.740
36	0.052	0.192	98.364	94.000
37	0.044	0.182	98.676	94.490
38	0.038	0.196	98.848	94.550
39	0.033	0.192	99.040	94.550
40	0.029	0.203	99.106	94.600
41	0.028	0.202	99.146	94.520
42	0.023	0.209	99.332	94.380
43	0.020	0.214	99.458	94.430
44	0.021	0.221	99.374	94.400
45	0.022	0.217	99.362	94.430
46	0.020	0.229	99.436	94.060
47	0.020	0.240	99.436	93.900
48	0.019	0.212	99.436	94.690
49	0.021	0.253	99.354	93.910
50	0.021	0.213	99.384	94.330
51	0.020	0.222	99.412	94.210
52	0.015	0.201	99.616	94.770
53	0.009	0.199	99.828	95.090
54	0.007	0.201	99.854	94.990
55	0.006	0.201	99.878	95.010
56	0.006	0.201	99.874	95.130
57	0.005	0.204	99.904	95.120
58	0.005	0.202	99.926	95.070
59	0.005	0.204	99.932	95.050
60	0.004	0.204	99.936	95.020
