Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.545	1.626	43.040	46.240
2	0.991	0.998	64.626	65.530
3	0.760	0.862	73.230	71.470
4	0.630	0.741	78.174	74.330
5	0.553	0.843	81.062	72.760
6	0.508	0.680	82.786	77.710
7	0.468	0.663	83.996	78.250
8	0.444	0.615	84.730	79.000
9	0.422	0.575	85.672	81.030
10	0.406	0.864	86.182	73.220
11	0.397	0.548	86.354	81.930
12	0.378	0.561	87.000	81.690
13	0.376	0.631	87.230	79.770
14	0.363	1.141	87.600	68.100
15	0.353	0.485	87.834	83.390
16	0.344	0.640	88.320	79.170
17	0.338	0.794	88.296	77.300
18	0.340	0.755	88.298	76.020
19	0.325	0.698	88.912	78.130
20	0.317	0.630	89.204	80.380
21	0.314	0.486	89.282	84.980
22	0.312	0.472	89.380	84.810
23	0.308	0.581	89.632	81.810
24	0.297	0.420	89.852	86.360
25	0.299	0.495	89.858	84.040
26	0.299	0.387	89.854	86.800
27	0.288	0.561	90.266	82.160
28	0.290	0.407	90.166	86.680
29	0.286	0.632	90.278	81.210
30	0.283	0.412	90.354	86.280
31	0.282	0.647	90.454	80.130
32	0.135	0.185	95.522	93.610
33	0.089	0.182	97.106	94.030
34	0.072	0.182	97.662	94.100
35	0.060	0.184	98.026	94.350
36	0.051	0.193	98.326	94.190
37	0.045	0.182	98.558	94.530
38	0.037	0.194	98.834	94.400
39	0.033	0.190	99.000	94.600
40	0.029	0.204	99.120	94.530
41	0.028	0.208	99.180	94.430
42	0.025	0.203	99.250	94.520
43	0.022	0.208	99.392	94.590
44	0.022	0.226	99.320	94.130
45	0.023	0.221	99.274	94.230
46	0.021	0.234	99.346	94.000
47	0.019	0.231	99.430	94.060
48	0.020	0.213	99.400	94.420
49	0.021	0.254	99.368	93.680
50	0.021	0.227	99.358	94.350
51	0.022	0.235	99.356	93.730
52	0.013	0.202	99.660	94.660
53	0.008	0.202	99.834	94.790
54	0.007	0.200	99.852	94.990
55	0.006	0.202	99.904	95.000
56	0.006	0.200	99.898	94.820
57	0.005	0.202	99.910	95.000
58	0.005	0.203	99.932	95.040
59	0.005	0.207	99.930	95.030
60	0.004	0.203	99.942	95.070
