Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.374	2.019	12.368	21.380
2	1.905	1.786	25.584	31.810
3	1.754	1.683	33.856	38.620
4	1.607	1.600	40.220	40.950
5	1.476	1.530	45.386	45.970
6	1.362	1.300	50.102	52.660
7	1.262	1.304	54.108	52.590
8	1.171	1.491	57.522	48.390
9	1.059	1.238	62.084	58.560
10	0.945	0.966	66.296	66.780
11	0.854	1.072	70.026	65.650
12	0.797	1.223	72.198	62.920
13	0.739	1.075	74.472	65.620
14	0.698	1.013	75.778	67.020
15	0.659	0.752	77.246	74.140
16	0.637	1.088	77.976	67.370
17	0.609	0.916	79.102	71.390
18	0.591	0.808	79.770	73.320
19	0.574	0.820	80.100	73.700
20	0.559	0.694	80.932	76.840
21	0.548	19.041	81.278	13.200
22	0.540	0.887	81.406	73.000
23	0.530	0.851	81.806	72.100
24	0.516	0.815	82.236	73.650
25	0.511	2.203	82.508	48.750
26	0.500	1.679	82.812	61.120
27	0.496	1.093	83.022	66.440
28	0.488	0.865	83.300	72.030
29	0.489	0.975	83.298	70.060
30	0.484	0.839	83.478	73.590
31	0.475	0.653	83.730	78.700
32	0.301	0.299	89.740	89.490
33	0.243	0.282	91.736	90.220
34	0.222	0.268	92.360	90.850
35	0.204	0.271	93.008	90.670
36	0.193	0.267	93.470	90.840
37	0.182	0.260	93.664	91.050
38	0.175	0.259	93.956	91.300
39	0.164	0.260	94.316	91.210
40	0.159	0.264	94.546	90.900
41	0.154	0.254	94.752	91.570
42	0.142	0.265	95.042	91.550
43	0.139	0.264	95.252	91.270
44	0.135	0.277	95.350	91.090
45	0.131	0.267	95.438	91.410
46	0.130	0.283	95.376	91.120
47	0.123	0.280	95.772	91.310
48	0.122	0.276	95.720	91.210
49	0.119	0.304	95.882	90.470
50	0.117	0.276	95.934	91.310
51	0.115	0.335	96.046	89.800
52	0.076	0.237	97.496	92.480
53	0.058	0.234	98.114	92.850
54	0.052	0.236	98.364	92.880
55	0.049	0.237	98.430	92.820
56	0.046	0.239	98.546	92.820
57	0.044	0.244	98.636	92.850
58	0.042	0.246	98.728	92.960
59	0.039	0.243	98.728	92.840
60	0.037	0.252	98.882	92.860
