Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.255	1.925	16.872	25.050
2	1.756	1.588	32.050	39.510
3	1.503	1.436	43.936	47.510
4	1.321	1.526	51.488	45.600
5	1.128	1.188	59.664	58.460
6	0.997	1.236	64.356	59.390
7	0.880	0.882	68.874	69.340
8	0.792	0.900	72.184	68.440
9	0.735	0.795	74.520	73.250
10	0.689	0.826	76.186	71.600
11	0.650	0.708	77.338	76.100
12	0.623	0.844	78.490	72.050
13	0.598	0.890	79.400	71.140
14	0.579	0.897	80.062	70.300
15	0.555	0.704	80.760	75.920
16	0.551	0.683	81.140	77.030
17	0.531	0.743	81.672	75.700
18	0.523	0.745	82.096	76.080
19	0.511	0.636	82.208	78.750
20	0.496	0.566	82.922	80.520
21	0.491	0.726	83.008	76.140
22	0.482	0.676	83.474	78.810
23	0.480	0.690	83.690	77.270
24	0.477	0.695	83.656	76.840
25	0.468	0.658	83.982	78.070
26	0.461	0.721	84.304	75.750
27	0.460	0.781	84.278	74.370
28	0.452	0.642	84.594	78.860
29	0.440	0.661	85.068	79.450
30	0.447	0.826	84.660	72.670
31	0.444	0.808	84.924	76.160
32	0.270	0.278	90.884	89.980
33	0.212	0.258	92.786	91.200
34	0.191	0.253	93.446	91.400
35	0.175	0.264	94.018	91.200
36	0.163	0.254	94.426	91.640
37	0.154	0.243	94.854	91.750
38	0.144	0.259	95.020	91.800
39	0.136	0.261	95.336	91.530
40	0.127	0.262	95.618	91.630
41	0.128	0.255	95.644	91.880
42	0.116	0.260	95.998	91.950
43	0.115	0.255	96.138	92.070
44	0.108	0.260	96.312	91.720
45	0.105	0.267	96.342	91.820
46	0.100	0.286	96.552	91.520
47	0.100	0.262	96.554	91.750
48	0.097	0.284	96.672	91.420
49	0.097	0.280	96.622	91.880
50	0.092	0.277	96.796	91.910
51	0.094	0.285	96.796	91.570
52	0.060	0.229	98.140	93.210
53	0.043	0.224	98.702	93.320
54	0.039	0.227	98.836	93.350
55	0.035	0.229	98.958	93.400
56	0.032	0.229	99.060	93.390
57	0.029	0.236	99.164	93.410
58	0.027	0.242	99.184	93.470
59	0.025	0.242	99.254	93.560
60	0.023	0.247	99.330	93.360
